wz_id,segmentid,created_date,closed_date,created_season,closed_season,duration_days,purpose,geometry,length_ft
1754_0,"[ 36558 293820 219930 251937  33920  32638 173681 293821 173682 294517
 294518 251935  33799]",2018-06-02,2018-06-11,summer,summer,9,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((995795.3874689175 217850.3645730364, 996415.7727619305 217504.4695805194), (995794.1645906591 234920.1976092818, 995710.642647963 234966.1811242896), (995928.6966430561 234845.972990647, 995794.1645906591 234920.1976092818), (1003465.390645113 237796.6284480401, 1003514.291001492 237875.6097234653), (987635.9074152834 212763.2558647001, 986983.448379125 213126.8079868977), (985630.4563867516 208827.9982812678, 984842.5200993296 209263.8365013831), (1000916.330264252 245710.6103506841, 1000892.176769441 245724.1928037214), (995710.642647963 234966.1811242896, 995174.2253511589 235261.5474040624), (1000892.176769441 245724.1928037214, 1000220.712339358 246102.4983079258), (987223.6009940807 209707.0231599016, 986503.5646256331 210108.7295505493), (986503.5646256331 210108.7295505493, 986377.4834234953 210179.0320465988), (1003537.637131836 237784.4257589295, 1003514.291001492 237875.6097234653), (986089.9690027134 211515.0651873343, 985303.7089386786 211953.7120168614))",6073.643733814317
1755_0,[45151],2018-06-02,2018-06-17,summer,summer,15,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1007047.595042656 195556.9473849929, 1007371.121328587 195975.5840287136))",529.0802369716898
1756_0,"[ 162452  262296   23906  262297   23873  162453 9009440 9009439  162454
   23915  265921]",2018-06-03,2018-06-18,summer,summer,15,"[""['Occupancy Of Roadway As Stipulated']""
 ""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((984323.7015262907 191687.6650151668, 984240.4180777491 191460.1347442026), (985438.7053980824 194753.3444819129, 985340.2527795463 194488.0725453832), (985629.8228771491 195211.9616380463, 985438.7053980824 194753.3444819129), (985340.2527795463 194488.0725453832, 985165.7778144769 194018.1157939961), (985165.7778144769 194018.1157939961, 985074.3743723078 193768.2888396004), (984346.0144274719 191737.3371045252, 984323.7015262907 191687.6650151668), (984810.9229854249 193049.5217287002, 984737.8876424305 192848.272633206), (985074.3743723078 193768.2888396004, 984810.9229854249 193049.5217287002), (984240.4180777491 191460.1347442026, 984197.1212380853 191353.294455271), (985716.8760472614 195396.4867021772, 985629.8228771491 195211.9616380463), (984461.8894143031 192078.2929421001, 984452.2555860708 192054.5913124597, 984442.8173927155 192030.7541953503, 984433.5759377391 192006.7843802024, 984424.5323048496 191982.6846679368, 984415.6875507166 191958.457877535, 984407.0427100349 191934.1068426846, 984398.5987942182 191909.6344102037, 984390.4653736715 191885.3566561376, 984382.5374909581 191860.9618242898, 984374.8161206548 191836.4529180954, 984367.3022166532 191811.8329549426, 984359.9967045705 191787.1049658753, 984352.9004837887 191762.2719963277, 984346.0144274719 191737.3371045252))",3503.1391765506987
1757_0,[176272 176271],2018-06-04,2018-06-06,summer,summer,2,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1012185.319222762 252384.3700808869, 1012233.152406635 252362.8967530862), (1011961.363962205 252485.3326041606, 1012185.319222762 252384.3700808869))",298.0931534415246
1758_0,[43982 44000 44011 43984 46308],2018-06-04,2018-06-08,summer,summer,4,"[""['Dot In-House Paving']""]","MULTILINESTRING ((1009889.792885734 180167.4092143951, 1009999.728918837 179607.5536313303), (1009362.704997543 182864.4233259761, 1009386.265212913 182737.9568688088), (1009271.083063895 183324.8432393279, 1009362.704997543 182864.4233259761), (1009847.744897461 180413.9676217752, 1009889.792885734 180167.4092143951), (1010110.278347983 179048.1508582973, 1010229.08592865 178439.3220902858))",2039.067967332213
1759_0,[19057 18924],2018-06-04,2018-06-09,summer,summer,5,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((987080.354712983 158711.9586154848, 987691.3703746119 158227.5748051457), (986461.4682854146 159203.0716378245, 987080.354712983 158711.9586154848))",1569.794051739967
175_0,[48166 48039 48037],2017-04-28,2017-05-05,spring,spring,7,"[""['Dot In-House Milling']""]","MULTILINESTRING ((1017228.5505006 187433.038708666, 1017474.108417849 187535.3561769664), (1016978.79627542 187328.7070155389, 1017228.5505006 187433.038708666), (1016733.481264551 187225.7137416785, 1016978.79627542 187328.7070155389))",802.7501616768526
1760_0,[34069],2018-06-04,2018-06-15,summer,summer,11,"[""['Dot In-House Paving']""]","MULTILINESTRING ((988178.100038904 215166.7394553351, 988124.4319995746 215196.5619668688))",61.397399290483236
1761_0,[164258 164259],2018-06-04,2018-06-16,summer,summer,12,"[""['Major Installation - Gas']""]","MULTILINESTRING ((985275.180459343 203290.92614703, 985390.0945961375 203468.0528439854), (985390.0945961375 203468.0528439854, 985401.3348639985 203489.9066693378))",235.71274799248008
1762_0,[ 18820 114292],2018-06-05,2018-06-07,summer,summer,2,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((985680.9747786991 159489.2949851135, 986299.5790257801 158998.6510359223), (1009243.172259234 244179.1784223214, 1009270.921560747 244183.6337125606, 1009299.907870156 244182.3314286972, 1009328.303580752 244174.975964813, 1009354.278085434 244162.0463120673, 1009376.377978106 244144.6810606883))",933.1325279804155
1763_0,[29751 29667 29757],2018-06-05,2018-06-08,summer,summer,3,"[""['Dot In-House Paving']""]","MULTILINESTRING ((998096.5265193514 184951.0435815394, 998864.9626014213 184896.5126706113), (997329.0515391838 185004.9216985089, 998096.5265193514 184951.0435815394), (998864.9626014213 184896.5126706113, 999632.8509845696 184839.8983546055))",2309.704894565174
1764_0,[32032],2018-06-05,2018-09-01,summer,summer,88,"[""['Occupancy Of Roadway As Stipulated', 'Place Material On Street']""]","MULTILINESTRING ((982756.0974648765 208664.7535025264, 982609.8407905 208666.4977499174))",146.26707489594136
1765_0,[11715],2018-06-05,2018-12-02,summer,winter,180,"[""['Major Installations - Gas-Protected']""]","MULTILINESTRING ((955976.7363009492 159762.6123359254, 956781.4862289515 159996.3210702748))",837.9989374282009
1766_0,[57570],2018-06-06,2018-06-09,summer,summer,3,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1040135.322898219 157541.4988524727, 1039436.087256543 157489.0536664857))",701.1996720786875
1767_0,[32024],2018-06-06,2018-09-01,summer,summer,87,"[""['Occupancy Of Roadway As Stipulated', 'Place Material On Street']""]","MULTILINESTRING ((982609.8407905 208666.4977499174, 982462.4197378587 208661.8771634797))",147.49344589137746
