wz_id,segmentid,created_date,closed_date,created_season,closed_season,duration_days,purpose,geometry,length_ft,bounding_geometry,bounding_area
2838_0,[37474],2019-03-19,2019-03-21,winter,winter,2,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((994561.7155622349 222839.844327087, 995005.2369006956 222593.2067626308))",507.48523709649976,"LINESTRING (994561.7155622349 222839.844327087, 995005.2369006956 222593.2067626308)",0.0
2839_0,[33882],2019-03-19,2019-03-25,winter,winter,6,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((987521.4207881008 210136.4055465227, 987963.8142901571 209889.0703272484))",506.8399366220812,"LINESTRING (987521.4207881008 210136.4055465227, 987963.8142901571 209889.0703272484)",0.0
2840_0,[31306],2019-03-19,2019-04-16,winter,spring,28,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((999162.3184066958 192474.981460815, 999948.5004491039 192594.4368161954))",795.205499059165,"LINESTRING (999162.3184066958 192474.981460815, 999948.5004491039 192594.4368161954)",0.0
2842_0,[44072],2019-03-19,2019-08-01,winter,summer,135,"[""['Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((1009623.585045478 187689.6413404694, 1010008.685822136 188209.7057943721))",647.1241336838581,"LINESTRING (1009623.585045478 187689.6413404694, 1010008.685822136 188209.7057943721)",0.0
2843_0,[31919],2019-03-20,2019-03-31,winter,winter,11,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((982712.9382822197 204199.837019505, 982221.0354934189 204262.4318191968))",495.86940072809097,"LINESTRING (982712.9382822197 204199.837019505, 982221.0354934189 204262.4318191968)",0.0
2844_0,[116503],2019-03-21,2019-03-23,winter,winter,2,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1023870.419078943 201970.429479183, 1023966.847169975 201636.0760964565))",347.9806909599034,"LINESTRING (1023870.419078943 201970.429479183, 1023966.847169975 201636.0760964565)",0.0
2845_0,[167520  43369  43277 167521  43164],2019-03-21,2019-03-29,winter,winter,8,"[""['Dot In-House Milling']""]","MULTILINESTRING ((1005736.892843526 183121.5042899465, 1006212.526722144 183087.3592557877), (1004150.896341133 183233.7677417397, 1004919.348959829 183178.5381097149), (1003381.859820396 183287.8393718397, 1004150.896341133 183233.7677417397), (1006212.526722144 183087.3592557877, 1006246.447241809 183084.9249960386), (1002614.762099879 183342.8720175601, 1003381.859820396 183287.8393718397))",2821.3047746630536,"POLYGON ((1002614.69632726 183341.9443723286, 1006246.413249283 183084.4455715496, 1006246.479021902 183085.3732167811, 1002614.762099879 183342.8720175601, 1002614.69632726 183341.9443723286))",3385.8812555634026
2846_0,[21071],2019-03-21,2019-03-30,winter,winter,9,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((984604.7180928469 172087.4174745071, 984900.0339979803 171853.543772303))",376.70730336349084,"LINESTRING (984604.7180928469 172087.4174745071, 984900.0339979803 171853.543772303)",0.0
2847_0,[174298],2019-03-21,2019-04-02,winter,spring,12,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1007110.816199314 244501.5896265433, 1007626.322465982 244239.594986294))",578.2628316715617,"LINESTRING (1007110.816199314 244501.5896265433, 1007626.322465982 244239.594986294)",0.0
2848_0,[166371 166370],2019-03-21,2019-04-20,winter,spring,30,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((996014.4807389402 236929.5591441461, 995256.0213666428 237344.27490213), (996044.9400627951 236912.2464248204, 996014.4807389402 236929.5591441461))",899.4718103408728,"POLYGON ((996045.2065464875 236912.7330454446, 995256.2878503352 237344.7615227542, 995256.0213666427 237344.27490213, 996044.9400627948 236912.2464248204, 996045.2065464875 236912.7330454446))",499.03265231843505
2849_0,[6343],2019-03-21,2019-06-19,winter,summer,90,"[""['Major Installation - Gas']""]","MULTILINESTRING ((945842.1435382323 138969.6961493267, 946048.6385865032 138706.2594017221))",334.72245958238494,"LINESTRING (945842.1435382323 138969.6961493267, 946048.6385865032 138706.2594017221)",0.0
284_0,[67127],2017-05-23,2017-06-20,spring,summer,28,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1000918.014816807 212592.8600217382, 1000726.297011902 212317.9376314883))",335.16867004291566,"LINESTRING (1000918.014816807 212592.8600217382, 1000726.297011902 212317.9376314883)",0.0
2850_0,[ 44110 127573 127572  31167  31005  31016],2019-03-22,2019-03-29,winter,winter,7,"[""['Dot In-House Milling']""]","MULTILINESTRING ((1000110.137876282 191526.6179258076, 1000897.035197091 191645.8858142642), (999448.3818607929 191426.6839864099, 1000110.137876282 191526.6179258076), (999324.3004646859 191407.9466345616, 999448.3818607929 191426.6839864099), (998537.7039580002 191289.0839307562, 999324.3004646859 191407.9466345616), (997126.8995848191 191074.3450187301, 997628.438973253 191150.4068650172), (997628.438973253 191150.4068650172, 998537.7039580002 191289.0839307562))",3813.2120225379863,"POLYGON ((1000896.906956728 191646.7317443601, 997126.7713444558 191075.190948826, 997126.8995848189 191074.3450187301, 1000897.035197091 191645.8858142642, 1000896.906956728 191646.7317443601))",3262.5657792138304
2851_0,"[  44271 9004257   44283  263167   44288   44280 9000954 9004259  263168
   44150   44290   44277 9004256   44286 9004258   44275]",2019-03-22,2019-04-08,winter,spring,17,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street', 'Place Equipment Other Than Crane Or Shov', 'Place Material On Street', 'Rapid Transit Construct/ Alteration']""]","MULTILINESTRING ((1001191.654572978 193960.7817798608, 1001284.033524243 193892.0485103214), (1001398.211713258 193770.6571546172, 1001404.152279589 193722.1994207435), (1001504.592230376 193730.6450330068, 1001610.822864239 193650.9701834192), (1001422.073757204 193584.095443145, 1001442.039615727 193454.9167024988), (1001785.846500599 193521.9024401365, 1001889.101518365 193443.3231847944), (1001392.60675631 193816.376280961, 1001504.592230376 193730.6450330068), (1001417.282647147 193615.0933249356, 1001422.073757204 193584.095443145), (1001412.69191864 193652.5416283474, 1001417.282647147 193615.0933249356), (1001442.039615727 193454.9167024988, 1001454.666105769 193373.1700870304), (1000972.930096584 194113.2188399255, 1001191.654572978 193960.7817798608), (1001889.101518365 193443.3231847944, 1001994.759738034 193366.9253464759), (1001454.666105769 193373.1700870304, 1001889.101518365 193443.3231847944), (1001392.60675631 193816.376280961, 1001398.211713258 193770.6571546172), (1001610.822864239 193650.9701834192, 1001785.846500599 193521.9024401365), (1001404.152279589 193722.1994207435, 1001412.69191864 193652.5416283474), (1001284.033524243 193892.0485103214, 1001392.60675631 193816.376280961))",2153.167231358706,"POLYGON ((1000790.54810242 193868.8721200235, 1001804.513121762 193112.0419799921, 1001994.759738034 193366.925346476, 1000980.794718692 194123.7554865073, 1000790.54810242 193868.8721200235))",402427.19086004613
2852_0,[177479 177478],2019-03-22,2019-04-19,winter,spring,28,"[""['Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1022592.022550882 214794.3316121028, 1022702.394140921 213986.098100648), (1022590.300131995 214807.3401641228, 1022592.022550882 214794.3316121028))",828.8569066619452,"POLYGON ((1022590.247943464 214807.3330407399, 1022702.34195239 213986.0909772651, 1022702.394140921 213986.098100648, 1022590.300131995 214807.3401641228, 1022590.247943464 214807.3330407399))",43.65790545673765
